Time, Sample Count, IR Count, Red Count, Raw ECG, Raw ECG (mV), Filtered ECG, Filtered ECG (mV)
2023-10-26 13:47:45.205,94920,205044,185695,-61456,-18.8162908,3410,1.04405675
2023-10-26 13:47:45.205,94921,205028,185688,5700,1.7451975,-9246,-2.83089405
2023-10-26 13:47:45.205,94922,205021,185686,56888,17.4176834,-9162,-2.80517535
2023-10-26 13:47:45.205,94923,205051,185690,-13137,-4.022220975,2846,0.87137405
2023-10-26 13:47:45.205,94924,205047,185708,-62814,-19.23207645,2069,0.633476075
2023-10-26 13:47:45.205,94925,205038,185704,3637,1.113558475,-10776,-3.2993418
2023-10-26 13:47:45.205,94926,205069,185699,56984,17.4470762,-11026,-3.37588555
2023-10-26 13:47:45.205,94927,205088,185706,-11496,-3.5197878,1080,0.330669
2023-10-26 13:47:45.205,94928,205120,185733,-62304,-19.0759272,1062,0.32515785
2023-10-26 13:47:45.235,94929,205110,185731,4645,1.422182875,-10984,-3.3630262
2023-10-26 13:47:45.235,94930,205162,185753,58970,18.05513975,-10622,-3.25219085
2023-10-26 13:47:45.235,94931,205188,185773,-10231,-3.132476425,1900,0.5817325
2023-10-26 13:47:45.235,94932,205210,185785,-63962,-19.58356535,1942,0.59459185
2023-10-26 13:47:45.235,94933,205248,185791,-133,-0.040721275,-10334,-3.16401245
2023-10-26 13:47:45.235,94934,205271,185816,56721,17.366552175,-10191,-3.120229425
2023-10-26 13:47:45.235,94935,205276,185823,-9639,-2.951220825,2573,0.787788275
2023-10-26 13:47:45.235,94936,205286,185809,-63466,-19.43170255,3176,0.9724118
2023-10-26 13:47:45.235,94937,205300,185805,750,0.22963125,-9073,-2.777925775
2023-10-26 13:47:45.235,94938,205330,185830,57068,17.4727949,-9468,-2.8988649
2023-10-26 13:47:45.235,94939,205329,185820,-9008,-2.7580244,2880,0.881784
2023-10-26 13:47:45.275,94940,205374,185836,-63892,-19.5621331,3380,1.0348715
2023-10-26 13:47:45.275,94941,205363,185840,-105,-0.032148375,-8974,-2.74761445
2023-10-26 13:47:45.275,94942,205401,185861,57131,17.492083925,-9653,-2.955507275
2023-10-26 13:47:45.275,94943,205423,185854,-8080,-2.473894,2535,0.776153625
2023-10-26 13:47:45.275,94944,205435,185873,-64106,-19.62765455,3010,0.92158675
2023-10-26 13:47:45.275,94945,205466,185866,-2027,-0.620616725,-9467,-2.898558725
2023-10-26 13:47:45.275,94946,205506,185854,56611,17.332872925,-10022,-3.06848585
2023-10-26 13:47:45.275,94947,205473,185867,-6602,-2.02136735,2825,0.864944375
2023-10-26 13:47:45.275,94948,205508,185882,-63671,-19.494468425,4022,1.23143585
2023-10-26 13:47:45.305,94949,205513,185873,-2578,-0.78931915,-8514,-2.60677395
2023-10-26 13:47:45.305,94950,205528,185876,57820,17.7030385,-9981,-3.055932675
2023-10-26 13:47:45.305,94951,205528,185871,-3641,-1.114783175,2079,0.636537825
2023-10-26 13:47:45.305,94952,205582,185898,-62653,-19.182782275,3014,0.92281145
2023-10-26 13:47:45.305,94953,205595,185907,-3002,-0.91913735,-9652,-2.9552011
2023-10-26 13:47:45.305,94954,205630,185921,56655,17.346344625,-11195,-3.427629125
2023-10-26 13:47:45.305,94955,205673,185919,-4801,-1.469946175,1057,0.323626975
2023-10-26 13:47:45.335,94956,205684,185940,-64312,-19.6907266,2553,0.781664775
2023-10-26 13:47:45.335,94957,205701,185942,-5987,-1.833069725,-9451,-2.893659925
2023-10-26 13:47:45.335,94958,205750,185964,56753,17.376349775,-10508,-3.2172869
2023-10-26 13:47:45.335,94959,205764,185973,-2902,-0.88851985,2029,0.621229075
2023-10-26 13:47:45.365,94960,205782,185980,-64828,-19.8487129,3470,1.06242725
2023-10-26 13:47:45.455,94961,205806,185970,-7031,-2.152716425,-9212,-2.8204841
2023-10-26 13:47:45.455,94962,205824,185992,55436,16.9731173,-11301,-3.460083675
2023-10-26 13:47:45.455,94963,205826,185988,-4700,-1.4390225,785,0.240347375
2023-10-26 13:47:45.455,94964,205865,186001,-65991,-20.204794425,2673,0.818405775
2023-10-26 13:47:45.455,94965,205874,185983,-8770,-2.68515475,-9361,-2.866104175
2023-10-26 13:47:45.495,94966,205873,185982,55396,16.9608703,-11022,-3.37466085
2023-10-26 13:47:45.495,94967,205859,185971,-3007,-0.920668225,1591,0.487124425
2023-10-26 13:47:45.495,94968,205888,185969,-66338,-20.31103715,4050,1.24000875
2023-10-26 13:47:45.495,94969,205881,185974,-9212,-2.8204841,-7951,-2.434397425
2023-10-26 13:47:45.495,94970,205889,185972,56436,17.2792923,-10157,-3.109819475
2023-10-26 13:47:45.525,94971,205901,185972,-1085,-0.332199875,1789,0.547747075
2023-10-26 13:47:45.525,94972,205932,185966,-65891,-20.174176925,3769,1.153973575
2023-10-26 13:47:45.525,94973,205911,185968,-11015,-3.372517625,-8687,-2.659742225
2023-10-26 13:47:45.585,94974,205929,185979,55734,17.06435745,-11383,-3.485190025
2023-10-26 13:47:45.585,94975,205954,185976,270,0.08266725,597,0.182786475
2023-10-26 13:47:45.585,94976,205970,185998,-65983,-20.202345025,2998,0.91791265
2023-10-26 13:47:45.585,94977,206005,186013,-12445,-3.810347875,-9362,-2.86641035
2023-10-26 13:47:45.585,94978,206074,186053,55252,16.9167811,-12195,-3.733804125
2023-10-26 13:47:45.585,94979,206094,186063,1909,0.584488075,-268,-0.0820549
2023-10-26 13:47:45.585,94980,206136,186069,-62709,-19.199928075,2197,0.672666475
2023-10-26 13:47:45.615,94981,206161,186077,-9115,-2.790785125,-10093,-3.090224275
2023-10-26 13:47:45.615,94982,206197,186091,57670,17.65711225,-13021,-3.986704675
2023-10-26 13:47:45.615,94983,206206,186096,3816,1.1683638,-1080,-0.330669
2023-10-26 13:47:45.615,94984,206211,186106,-63476,-19.4347643,1581,0.484062675
2023-10-26 13:47:45.615,94985,206221,186085,-11113,-3.402522775,-10705,-3.277603375
