Time,Sample Count, IR Count, Red Count, Raw ECG, Raw ECG (mV),Filtered ECG, Filtered ECG (mV)
38:50.6,53883,204,0,-475,-0.145433125,-978,-0.29943915
38:50.6,53884,200,9,-1648,-0.5045764,-960,-0.293928
38:50.6,53885,205,0,-924,-0.2829057,-947,-0.289947725
38:50.6,53886,202,9,63,0.019289025,-952,-0.2914786
38:50.6,53887,204,0,-578,-0.17696915,-945,-0.289335375
38:50.6,53888,201,9,-1492,-0.4568131,-917,-0.280762475
38:50.7,53889,205,0,-878,-0.26882165,-894,-0.27372045
38:50.7,53890,200,11,69,0.021126075,-885,-0.270964875
38:50.7,53891,206,0,-443,-0.135635525,-866,-0.26514755
38:50.7,53892,201,9,-1521,-0.465692175,-835,-0.255656125
38:50.7,53893,206,0,-866,-0.26514755,-826,-0.25290055
38:50.7,53894,202,9,200,0.061235,-847,-0.259330225
38:50.7,53895,207,0,-463,-0.141759025,-862,-0.26392285
38:50.7,53896,201,9,-1755,-0.537337125,-855,-0.261779625
38:50.7,53897,206,0,-980,-0.3000515,-856,-0.2620858
38:50.7,53898,200,8,174,0.05327445,-875,-0.267903125
38:50.7,53899,208,0,-545,-0.166865375,-878,-0.26882165
38:50.7,53900,202,8,-1622,-0.49661585,-858,-0.26269815
38:50.7,53901,207,0,-1066,-0.32638255,-851,-0.260554925
38:50.7,53902,201,8,190,0.05817325,-868,-0.2657599
38:50.7,53903,209,0,-474,-0.14512695,-872,-0.2669846
38:50.8,53904,202,7,-1773,-0.542848275,-847,-0.259330225
38:50.8,53905,210,0,-967,-0.296071225,-821,-0.251369675
38:50.8,53906,201,7,123,0.037659525,-811,-0.248307925
38:50.8,53907,210,0,-443,-0.135635525,-793,-0.242796775
38:50.8,53908,202,7,-1435,-0.439361125,-757,-0.231774475
38:50.8,53909,211,0,-684,-0.2094237,-733,-0.224426275
38:50.8,53910,203,6,460,0.1408405,-737,-0.225650975
38:50.8,53911,210,0,-134,-0.04102745,-736,-0.2253448
38:50.8,53912,202,6,-1492,-0.4568131,-712,-0.2179966
38:50.8,53913,212,0,-694,-0.21248545,-699,-0.214016325
38:50.8,53914,201,5,647,0.198095225,-709,-0.217078075
38:50.8,53915,211,0,-142,-0.04347685,-711,-0.217690425
38:50.8,53916,202,5,-1185,-0.362817375,-697,-0.213403975
38:50.8,53917,211,0,-479,-0.146657825,-698,-0.21371015
38:50.8,53918,203,5,611,0.187072925,-724,-0.2216707
38:50.8,53919,213,0,254,0.07776845,-741,-0.226875675
38:50.8,53920,202,4,-847,-0.259330225,-734,-0.22473245
38:50.9,53921,213,0,-195,-0.059704125,-735,-0.225038625
38:50.9,53922,201,5,504,0.1543122,-756,-0.2314683
38:50.9,53923,215,0,-198,-0.06062265,-765,-0.234223875
38:50.9,53924,202,4,-1348,-0.4127239,-748,-0.2290189
38:50.9,53925,214,0,-694,-0.21248545,-736,-0.2253448
38:50.9,53926,202,5,317,0.097057475,-744,-0.2277942
38:50.9,53927,214,0,-452,-0.1383911,-738,-0.22595715
38:50.9,53928,201,3,-1637,-0.501208475,-703,-0.215241025
38:50.9,53929,215,0,-1291,-0.395271925,-670,-0.20513725
38:50.9,53930,201,2,-53,-0.016227275,-654,-0.20023845
38:50.9,53931,215,0,-838,-0.25657465,-622,-0.19044085
38:50.9,53932,202,3,-2149,-0.657970075,-564,-0.1726827
38:50.9,53933,215,0,-1685,-0.515904875,-515,-0.157680125
38:50.9,53934,200,5,-407,-0.124613225,-493,-0.150944275
38:50.9,53935,216,0,-972,-0.2976021,-465,-0.142371375
38:50.9,53936,202,3,-1988,-0.6086759,-412,-0.1261441
38:50.9,53937,215,0,-1530,-0.46844775,-362,-0.11083535
38:50.9,53938,201,2,-223,-0.068277025,-332,-0.1016501
38:50.9,53939,214,0,-522,-0.15982335,-298,-0.09124015
38:50.9,53940,200,2,-1851,-0.566729925,-251,-0.076849925
38:50.9,53941,215,0,-1255,-0.384249625,-223,-0.068277025
38:50.9,53942,201,2,-41,-0.012553175,-234,-0.07164495
38:50.9,53943,216,0,-962,-0.29454035,-252,-0.0771561
38:50.9,53944,201,2,-2673,-0.818405775,-259,-0.079299325
38:50.9,53945,216,0,-2848,-0.8719864,-286,-0.08756605
38:50.9,53946,202,0,-1983,-0.607145025,-347,-0.106242725
38:51.0,53947,217,0,-2399,-0.734513825,-412,-0.1261441
38:51.0,53948,202,1,-3037,-0.929853475,-468,-0.1432899
38:51.0,53949,217,0,-2012,-0.6160241,-548,-0.1677839
38:51.0,53950,202,0,-554,-0.16962095,-714,-0.21860895
38:51.0,53951,215,0,-1292,-0.3955781,-767,-0.234836225
38:51.0,53952,199,0,-2571,-0.787175925,-849,-0.259942575
38:51.0,53953,218,0,-1958,-0.59949065,-931,-0.285048925
38:51.0,53954,201,0,-699,-0.214016325,-1026,-0.31413555
38:51.0,53955,217,0,-1464,-0.4482402,-1096,-0.3355678
38:51.0,53956,203,0,-2677,-0.819630475,-1119,-0.342609825
38:51.0,53957,217,0,-1953,-0.597959775,-1129,-0.345671575
38:51.0,53958,200,0,-724,-0.2216707,-1150,-0.35210125
38:51.0,53959,217,0,-1202,-0.36802235,-1157,-0.354244475
38:51.0,53960,200,0,-2383,-0.729615025,-1138,-0.34842715
38:51.0,53961,218,0,-1879,-0.575302825,-1138,-0.34842715
38:51.0,53962,200,0,-552,-0.1690086,-1187,-0.363429725
38:51.0,53963,218,0,-1087,-0.332812225,-1261,-0.386086675
38:51.0,53964,201,0,-2345,-0.717980375,-1639,-0.501820825
38:51.0,53965,220,0,-1880,-0.575609,-2022,-0.61908585
38:51.0,53966,201,0,-576,-0.1763568,-2174,-0.66562445
38:51.0,53967,218,0,-909,-0.278313075,-2003,-0.613268525
38:51.0,53968,201,0,-2385,-0.730227375,-1864,-0.5707102
38:51.0,53969,219,0,-1937,-0.593060975,-1892,-0.5792831
38:51.0,53970,202,0,-615,-0.188297625,-1870,-0.57254725
38:51.0,53971,219,0,-1037,-0.317503475,-1924,-0.5890807
38:51.0,53972,201,0,-2104,-0.6441922,-1926,-0.58969305
38:51.0,53973,219,0,-1710,-0.52355925,-1871,-0.572853425
38:51.0,53974,201,0,-376,-0.1151218,-1876,-0.5743843
38:51.0,53975,219,0,-951,-0.291172425,-1837,-0.562443475
38:51.0,53976,202,0,-2160,-0.661338,-1789,-0.547747075
38:51.0,53977,221,0,-1487,-0.455282225,-1728,-0.5290704
38:51.0,53978,199,0,-326,-0.09981305,-1693,-0.518354275
38:51.0,53979,220,0,-720,-0.220446,-1651,-0.505494925
38:51.0,53980,202,0,-2029,-0.621229075,-1588,-0.4862059
38:51.0,53981,220,0,-1411,-0.432012925,-1546,-0.47334655
38:51.0,53982,201,0,-81,-0.024800175,-1551,-0.474877425
38:51.1,53983,220,0,-648,-0.1984014,-1563,-0.478551525
38:51.1,53984,201,0,-2050,-0.62765875,-1550,-0.47457125
38:51.1,53985,220,0,-1580,-0.4837565,-1533,-0.469366275
38:51.1,53986,201,0,-311,-0.095220425,-1531,-0.468753925
38:51.1,53987,220,0,-654,-0.20023845,-1514,-0.46354895
38:51.1,53988,201,0,-1999,-0.612043825,-1468,-0.4494649
38:51.1,53989,221,0,-1382,-0.42313385,-1431,-0.438136425
38:51.1,53990,201,0,-167,-0.051131225,-1431,-0.438136425
38:51.1,53991,223,0,-738,-0.22595715,-1436,-0.4396673
38:51.1,53992,202,0,-1741,-0.533050675,-1421,-0.435074675
38:51.1,53993,223,0,-1281,-0.392210175,-1405,-0.430175875
38:51.1,53994,201,0,-220,-0.0673585,-1403,-0.429563525
38:51.1,53995,221,0,-604,-0.1849297,-1388,-0.4249709
38:51.1,53996,200,0,-2104,-0.6441922,-1341,-0.410580675
38:51.1,53997,221,0,-1715,-0.525090125,-1297,-0.397108975
38:51.1,53998,200,0,-381,-0.116652675,-1276,-0.3906793
38:51.1,53999,223,0,-891,-0.272801925,-1254,-0.38394345
38:51.1,54000,200,0,-2250,-0.68889375,-1210,-0.37047175
38:51.1,54001,222,0,-1741,-0.533050675,-1176,-0.3600618
38:51.1,54002,200,0,-438,-0.13410465,-1169,-0.357918575
38:51.1,54003,222,0,-997,-0.305256475,-1158,-0.35455065
38:51.1,54004,201,0,-2311,-0.707570425,-1125,-0.344446875
38:51.1,54005,222,0,-1829,-0.559994075,-1101,-0.337098675
38:51.1,54006,201,0,-580,-0.1775815,-1107,-0.338935725
38:51.1,54007,222,0,-1063,-0.325464025,-1110,-0.33985425
38:51.1,54008,200,0,-2414,-0.73910645,-1091,-0.334036925
38:51.2,54009,222,0,-2031,-0.621841425,-1073,-0.328525775
38:51.2,54010,199,0,-824,-0.2522882,-1079,-0.330362825
38:51.2,54011,223,0,-1174,-0.35944945,-1083,-0.331587525
38:51.2,54012,199,0,-2332,-0.7140001,-1062,-0.32515785
38:51.2,54013,222,0,-2122,-0.64970335,-1048,-0.3208714
38:51.2,54014,199,0,-837,-0.256268475,-1064,-0.3257702
38:51.2,54015,222,0,-1072,-0.3282196,-1080,-0.330669
38:51.2,54016,199,0,-2487,-0.761457225,-1075,-0.329138125
38:51.2,54017,223,0,-2202,-0.67419735,-1081,-0.330975175
38:51.2,54018,199,0,-594,-0.18186795,-1117,-0.341997475
38:51.2,54019,222,0,-982,-0.30066385,-1153,-0.353019775
38:51.2,54020,199,0,-2394,-0.73298295,-1172,-0.3588371
38:51.2,54021,224,0,-1809,-0.553870575,-1202,-0.36802235
38:51.2,54022,200,0,-586,-0.17941855,-1257,-0.384861975
38:51.2,54023,224,0,-1015,-0.310767625,-1305,-0.399558375
38:51.2,54024,199,0,-2170,-0.66439975,-1322,-0.40476335
38:51.2,54025,224,0,-1836,-0.5621373,-1341,-0.410580675
38:51.2,54026,199,0,-643,-0.196870525,-1386,-0.42435855
38:51.3,54027,224,0,-1013,-0.310155275,-1430,-0.43783025
38:51.3,54028,200,0,-2310,-0.70726425,-1447,-0.443035225
38:51.3,54029,224,0,-2052,-0.6282711,-1462,-0.44762785
38:51.3,54030,198,0,-691,-0.211566925,-1500,-0.4592625
38:51.3,54031,224,0,-955,-0.292397125,-1532,-0.4690601
38:51.3,54032,200,0,-2338,-0.71583715,-1535,-0.469978625
38:51.3,54033,225,0,-2023,-0.619392025,-1541,-0.471815675
38:51.3,54034,198,0,-637,-0.195033475,-1576,-0.4825318
38:51.3,54035,223,0,-978,-0.29943915,-1605,-0.491410875
38:51.3,54036,198,0,-2311,-0.707570425,-1602,-0.49049235
38:51.3,54037,223,0,-1959,-0.599796825,-1593,-0.487736775
38:51.3,54038,199,0,-594,-0.18186795,-1600,-0.48988
38:51.3,54039,225,0,-859,-0.263004325,-1597,-0.488961475
38:51.3,54040,198,0,-2199,-0.673278825,-1565,-0.479163875
38:51.3,54041,226,0,-1917,-0.586937475,-1533,-0.469366275
38:51.3,54042,200,0,-656,-0.2008508,-1524,-0.4666107
38:51.3,54043,225,0,-954,-0.29209095,-1515,-0.463855125
38:51.4,54044,197,0,-2248,-0.6882814,-1485,-0.454669875
38:51.4,54045,227,0,-1786,-0.54682855,-1459,-0.446709325
38:51.4,54046,198,0,-447,-0.136860225,-1463,-0.447934025
38:51.4,54047,227,0,-937,-0.286885975,-1469,-0.449771075
38:51.4,54048,199,0,-2410,-0.73788175,-1451,-0.444259925
38:51.4,54049,227,1,-2051,-0.627964925,-1439,-0.440585825
38:51.4,54050,200,0,-618,-0.18921615,-1457,-0.446096975
38:51.4,54051,226,1,-814,-0.24922645,-1476,-0.4519143
38:51.4,54052,201,0,-2156,-0.6601133,-1472,-0.4506896
38:51.4,54053,227,2,-1913,-0.585712775,-1471,-0.450383425
38:51.4,54054,202,0,-600,-0.183705,-1493,-0.457119275
38:51.4,54055,226,3,-749,-0.229325075,-1507,-0.461405725
38:51.4,54056,203,0,-2053,-0.628577275,-1491,-0.456506925
38:51.4,54057,229,2,-1653,-0.506107275,-1470,-0.45007725
38:51.4,54058,201,0,-415,-0.127062625,-1474,-0.45130195
38:51.4,54059,227,3,-691,-0.211566925,-1479,-0.452832825
38:51.4,54060,203,0,-2033,-0.622453775,-1459,-0.446709325
38:51.4,54061,227,4,-1772,-0.5425421,-1438,-0.44027965
38:51.5,54062,202,0,-317,-0.097057475,-1441,-0.441198175
38:51.5,54063,229,2,-610,-0.18676675,-1440,-0.440892
38:51.5,54064,202,0,-2041,-0.624903175,-1417,-0.433849975
38:51.5,54065,227,2,-1880,-0.575609,-1401,-0.428951175
38:51.5,54066,202,0,-525,-0.160741875,-1415,-0.433237625
38:51.5,54067,229,4,-708,-0.2167719,-1431,-0.438136425
38:51.5,54068,203,0,-1927,-0.589999225,-1419,-0.434462325
38:51.5,54069,227,3,-1822,-0.55785085,-1406,-0.43048205
38:51.5,54070,205,0,-457,-0.139921975,-1419,-0.434462325
38:51.5,54071,229,4,-529,-0.161966575,-1430,-0.43783025
38:51.5,54072,204,0,-1801,-0.551421175,-1413,-0.432625275
38:51.5,54073,227,4,-1689,-0.517129575,-1396,-0.4274203
38:51.5,54074,206,0,-401,-0.122776175,-1399,-0.428338825
38:51.5,54075,229,3,-526,-0.16104805,-1396,-0.4274203
38:51.5,54076,204,0,-1767,-0.541011225,-1361,-0.416704175
38:51.5,54077,228,6,-1600,-0.48988,-1324,-0.4053757
38:51.5,54078,205,0,-576,-0.1763568,-1315,-0.402620125
38:51.5,54079,228,5,-671,-0.205443425,-1307,-0.400170725
38:51.5,54080,206,0,-2006,-0.61418705,-1274,-0.39006695
38:51.5,54081,230,4,-1755,-0.537337125,-1241,-0.379963175
38:51.5,54082,206,0,-454,-0.13900345,-1238,-0.37904465
38:51.5,54083,230,6,-446,-0.13655405,-1238,-0.37904465
38:51.5,54084,207,0,-1744,-0.5339692,-1219,-0.373227325
38:51.5,54085,229,5,-1793,-0.548971775,-1205,-0.368940875
38:51.6,54086,206,0,-350,-0.10716125,-1221,-0.373839675
38:51.6,54087,230,6,-673,-0.206055775,-1239,-0.379350825
38:51.6,54088,206,0,-1887,-0.577752225,-1227,-0.375676725
38:51.6,54089,229,6,-1574,-0.48191945,-1210,-0.37047175
38:51.6,54090,206,0,-240,-0.073482,-1217,-0.372614975
38:51.6,54091,231,5,-368,-0.1126724,-1224,-0.3747582
38:51.6,54092,207,0,-1679,-0.514067825,-1203,-0.368328525
38:51.6,54093,229,6,-1663,-0.509169025,-1174,-0.35944945
38:51.6,54094,205,0,-419,-0.128287325,-1169,-0.357918575
38:51.6,54095,230,8,-355,-0.108692125,-1169,-0.357918575
38:51.6,54096,206,0,-1679,-0.514067825,-1151,-0.352407425
38:51.6,54097,230,6,-1691,-0.517741925,-1134,-0.34720245
38:51.6,54098,206,0,-268,-0.0820549,-1143,-0.349958025
38:51.6,54099,231,6,-266,-0.08144255,-1155,-0.353632125
38:51.6,54100,207,0,-1562,-0.47824535,-1144,-0.3502642
38:51.6,54101,230,7,-1493,-0.457119275,-1132,-0.3465901
38:51.6,54102,207,0,-160,-0.048988,-1145,-0.350570375
38:51.7,54103,231,7,-331,-0.101343925,-1162,-0.35577535
38:51.7,54104,206,0,-1663,-0.509169025,-1157,-0.354244475
38:51.7,54105,232,6,-1391,-0.425889425,-1149,-0.351795075
38:51.7,54106,206,0,-146,-0.04470155,-1158,-0.35455065
38:51.7,54107,232,7,-345,-0.105630375,-1161,-0.355469175
38:51.7,54108,206,0,-1718,-0.52600865,-1134,-0.34720245
38:51.7,54109,232,7,-1731,-0.529988925,-1104,-0.3380172
38:51.7,54110,207,0,-249,-0.076237575,-1100,-0.3367925
38:51.7,54111,232,7,-395,-0.120939125,-1101,-0.337098675
38:51.7,54112,207,0,-1737,-0.531825975,-1077,-0.329750475
38:51.7,54113,232,7,-1564,-0.4788577,-1048,-0.3208714
38:51.7,54114,208,0,-217,-0.066439975,-1046,-0.32025905
38:51.7,54115,231,8,-335,-0.102568625,-1048,-0.3208714
38:51.8,54116,209,0,-1744,-0.5339692,-1025,-0.313829375
38:51.8,54117,233,8,-1750,-0.53580625,-1002,-0.30678735
38:51.8,54118,206,0,-243,-0.074400525,-1003,-0.307093525
38:51.8,54119,232,9,-285,-0.087259875,-1005,-0.307705875
38:51.8,54120,207,0,-1601,-0.490186175,-979,-0.299745325
38:51.8,54121,231,7,-1226,-0.37537055,-950,-0.29086625
38:51.8,54122,208,0,122,0.03735335,-943,-0.288723025
38:51.8,54123,232,8,-68,-0.0208199,-943,-0.288723025
38:51.8,54124,208,0,-1237,-0.378738475,-925,-0.283211875
38:51.8,54125,234,9,-1192,-0.3649606,-909,-0.278313075
38:51.8,54126,208,0,-195,-0.059704125,-919,-0.281374825
38:51.8,54127,233,8,-1008,-0.3086244,-933,-0.285661275
38:51.8,54128,207,0,-2959,-0.905971825,-924,-0.2829057
38:51.8,54129,234,9,-3109,-0.951898075,-915,-0.280150125
38:51.8,54130,207,0,-1321,-0.404457175,-934,-0.28596745
38:51.8,54131,233,9,-882,-0.27004635,-958,-0.29331565
38:51.8,54132,208,0,-2064,-0.6319452,-959,-0.293621825
38:51.8,54133,231,10,-1736,-0.5315198,-959,-0.293621825
38:51.8,54134,209,0,-387,-0.118489725,-986,-0.30188855
38:51.8,54135,235,9,-491,-0.150331925,-1009,-0.308930575
38:51.8,54136,208,0,-1855,-0.567954625,-999,-0.305868825
38:51.8,54137,234,9,-1763,-0.539786525,-979,-0.299745325
38:51.9,54138,207,0,-420,-0.1285935,-977,-0.299132975
38:51.9,54139,233,10,-415,-0.127062625,-973,-0.297908275
38:51.9,54140,207,0,-1769,-0.541623575,-938,-0.28719215
38:51.9,54141,235,10,-1907,-0.583875725,-894,-0.27372045
38:51.9,54142,207,0,-493,-0.150944275,-870,-0.26637225
38:51.9,54143,235,10,-452,-0.1383911,-852,-0.2608611
38:51.9,54144,208,0,-1788,-0.5474409,-829,-0.253819075
38:51.9,54145,236,11,-1918,-0.58724365,-839,-0.256880825
38:51.9,54146,209,0,-459,-0.140534325,-910,-0.27861925
38:51.9,54147,236,11,-340,-0.1040995,-1372,-0.4200721
38:51.9,54148,208,0,-1745,-0.534275375,-1475,-0.451608125
38:51.9,54149,236,11,-1955,-0.598572125,-1607,-0.492023225
38:51.9,54150,208,0,-492,-0.1506381,-1688,-0.5168234
38:51.9,54151,236,10,-368,-0.1126724,-1518,-0.46477365
38:51.9,54152,209,0,-1587,-0.485899725,-1333,-0.408131275
38:51.9,54153,236,11,-1713,-0.524477775,-1323,-0.405069525
38:51.9,54154,208,0,-353,-0.108079775,-1405,-0.430175875
38:51.9,54155,235,10,-145,-0.044395375,-1436,-0.4396673
38:51.9,54156,208,0,-1669,-0.511006075,-1237,-0.378738475
38:51.9,54157,237,9,-1597,-0.488961475,-1263,-0.386699025
38:52.0,54158,207,0,-133,-0.040721275,-1341,-0.410580675
38:52.0,54159,238,11,-80,-0.024494,-1299,-0.397721325
38:52.0,54160,206,0,-1458,-0.44640315,-1229,-0.376289075
38:52.0,54161,238,13,-1500,-0.4592625,-1161,-0.355469175
38:52.0,54162,205,0,-235,-0.071951125,-1128,-0.3453654
38:52.0,54163,239,11,-63,-0.019289025,-1113,-0.340772775
38:52.0,54164,206,0,-1362,-0.41701035,-1092,-0.3343431
38:52.0,54165,238,12,-1575,-0.482225625,-1087,-0.332812225
38:52.0,54166,207,0,-147,-0.045007725,-1123,-0.343834525
38:52.0,54167,239,14,50,0.01530875,-1166,-0.35700005
38:52.0,54168,205,0,-1362,-0.41701035,-1170,-0.35822475
38:52.0,54169,240,12,-1321,-0.404457175,-1147,-0.351182725
38:52.0,54170,205,0,32,0.0097976,-1134,-0.34720245
38:52.0,54171,239,12,193,0.059091775,-1122,-0.34352835
38:52.0,54172,205,0,-1424,-0.4359932,-1089,-0.333424575
38:52.0,54173,239,12,-1536,-0.4702848,-1058,-0.32393315
38:52.0,54174,204,0,-43,-0.013165525,-1057,-0.323626975
38:52.0,54175,240,12,-136,-0.0416398,-1060,-0.3245455
38:52.0,54176,205,0,-1473,-0.450995775,-1030,-0.31536025
38:52.0,54177,241,12,-1641,-0.502433175,-985,-0.301582375
38:52.0,54178,205,0,-145,-0.044395375,-959,-0.293621825
38:52.0,54179,242,12,-204,-0.0624597,-940,-0.2878045
38:52.0,54180,205,0,-1716,-0.5253963,-902,-0.27616985
38:52.0,54181,242,11,-1806,-0.55295205,-863,-0.264229025
38:52.0,54182,204,0,-490,-0.15002575,-854,-0.26147345
38:52.0,54183,242,13,-455,-0.139309625,-854,-0.26147345
38:52.0,54184,204,0,-1865,-0.571016375,-829,-0.253819075
38:52.0,54185,241,13,-1969,-0.602858575,-797,-0.244021475
38:52.0,54186,205,0,-745,-0.228100375,-790,-0.24187825
38:52.0,54187,241,13,-597,-0.182786475,-789,-0.241572075
38:52.1,54188,202,0,-1941,-0.594285675,-762,-0.23330535
38:52.1,54189,241,12,-2245,-0.687362875,-729,-0.223201575
38:52.1,54190,204,0,-837,-0.256268475,-724,-0.2216707
38:52.1,54191,243,14,-585,-0.179112375,-727,-0.222589225
38:52.1,54192,203,0,-2009,-0.615105575,-713,-0.218302775
38:52.1,54193,243,12,-2312,-0.7078766,-698,-0.21371015
38:52.1,54194,202,0,-904,-0.2767822,-714,-0.21860895
38:52.1,54195,243,13,-735,-0.225038625,-739,-0.226263325
38:52.1,54196,202,0,-2121,-0.649397175,-744,-0.2277942
38:52.1,54197,242,14,-2282,-0.69869135,-748,-0.2290189
38:52.1,54198,200,0,-854,-0.26147345,-783,-0.239735025
38:52.1,54199,243,13,-678,-0.20758665,-833,-0.255043775
38:52.1,54200,201,0,-2088,-0.6392934,-862,-0.26392285
38:52.1,54201,243,12,-2258,-0.69134315,-891,-0.272801925
38:52.1,54202,202,0,-884,-0.2706587,-949,-0.290560075
38:52.1,54203,245,14,-595,-0.182174125,-1018,-0.31168615
38:52.1,54204,202,0,-1960,-0.600103,-1059,-0.324239325
38:52.1,54205,244,14,-2264,-0.6931802,-1088,-0.3331184
38:52.1,54206,201,0,-864,-0.2645352,-1142,-0.34965185
38:52.2,54207,245,15,-656,-0.2008508,-1201,-0.367716175
38:52.2,54208,201,0,-1961,-0.600409175,-1232,-0.3772076
38:52.2,54209,244,14,-2211,-0.676952925,-1255,-0.384249625
38:52.2,54210,200,0,-740,-0.2265695,-1304,-0.3992522
38:52.2,54211,245,14,-694,-0.21248545,-1360,-0.416398
38:52.2,54212,201,0,-1961,-0.600409175,-1386,-0.42435855
38:52.2,54213,246,14,-2323,-0.711244525,-1397,-0.427726475
38:52.2,54214,201,0,-946,-0.28964155,-1425,-0.436299375
38:52.2,54215,244,14,-834,-0.25534995,-1455,-0.445484625
38:52.2,54216,200,0,-1937,-0.593060975,-1458,-0.44640315
38:52.2,54217,245,14,-2116,-0.6478663,-1452,-0.4445661
38:52.2,54218,200,0,-775,-0.237285625,-1471,-0.450383425
38:52.2,54219,245,15,-576,-0.1763568,-1497,-0.458343975
38:52.2,54220,200,0,-2036,-0.6233723,-1494,-0.45742545
38:52.2,54221,245,14,-2106,-0.64480455,-1475,-0.451608125
38:52.2,54222,199,0,-723,-0.221364525,-1476,-0.4519143
38:52.2,54223,244,15,-533,-0.163191275,-1484,-0.4543637
38:52.3,54224,198,0,-1659,-0.507944325,-1469,-0.449771075
38:52.3,54225,244,15,-2030,-0.62153525,-1445,-0.442422875
38:52.3,54226,200,0,-532,-0.1628851,-1448,-0.4433414
38:52.3,54227,244,16,-265,-0.081136375,-1458,-0.44640315
38:52.3,54228,200,0,-1523,-0.466304525,-1443,-0.441810525
38:52.3,54229,244,16,-1902,-0.58234485,-1419,-0.434462325
38:52.3,54230,200,0,-647,-0.198095225,-1422,-0.43538085
38:52.3,54231,245,16,-234,-0.07164495,-1439,-0.440585825
38:52.3,54232,198,0,-1639,-0.501820825,-1437,-0.439973475
38:52.3,54233,244,15,-1852,-0.5670361,-1427,-0.436911725
38:52.3,54234,198,0,-524,-0.1604357,-1437,-0.439973475
38:52.3,54235,243,17,-328,-0.1004254,-1454,-0.44517845
38:52.3,54236,198,0,-1549,-0.474265075,-1445,-0.442422875
38:52.3,54237,244,16,-1937,-0.593060975,-1429,-0.437524075
38:52.3,54238,198,0,-489,-0.149719575,-1434,-0.43905495
38:52.3,54239,242,16,-294,-0.09001545,-1443,-0.441810525
38:52.4,54240,198,0,-1638,-0.50151465,-1424,-0.4359932
38:52.4,54241,243,16,-2034,-0.62275995,-1392,-0.4261956
38:52.4,54242,197,0,-576,-0.1763568,-1378,-0.42190915
38:52.4,54243,243,17,-206,-0.06307205,-1369,-0.419153575
38:52.4,54244,197,0,-1561,-0.477939175,-1332,-0.4078251
38:52.4,54245,244,17,-2013,-0.616330275,-1284,-0.3931287
38:52.4,54246,199,0,-600,-0.183705,-1259,-0.385474325
38:52.4,54247,242,16,-362,-0.11083535,-1243,-0.380575525
38:52.4,54248,197,0,-1645,-0.503657875,-1203,-0.368328525
38:52.4,54249,243,17,-2025,-0.620004375,-1156,-0.3539383
38:52.4,54250,198,0,-723,-0.221364525,-1139,-0.348733325
38:52.4,54251,241,17,-305,-0.093383375,-1137,-0.348120975
38:52.4,54252,197,0,-1711,-0.523865425,-1116,-0.3416913
38:52.4,54253,242,17,-2027,-0.620616725,-1087,-0.332812225
38:52.4,54254,197,0,-714,-0.21860895,-1083,-0.331587525
38:52.4,54255,241,17,-374,-0.11450945,-1092,-0.3343431
38:52.4,54256,198,0,-1773,-0.542848275,-1080,-0.330669
38:52.4,54257,242,18,-2232,-0.6833826,-1064,-0.3257702
38:52.4,54258,199,0,-842,-0.25779935,-1074,-0.32883195
38:52.4,54259,241,19,-544,-0.1665592,-1098,-0.33618015
38:52.5,54260,197,0,-1621,-0.496309675,-1096,-0.3355678
38:52.5,54261,241,19,-2252,-0.6895061,-1083,-0.331587525
38:52.5,54262,196,0,-1015,-0.310767625,-1093,-0.334649275
38:52.5,54263,241,17,-283,-0.086647525,-1112,-0.3404666
38:52.5,54264,197,0,-1550,-0.47457125,-1108,-0.3392419
38:52.5,54265,242,20,-2232,-0.6833826,-1094,-0.33495545
38:52.5,54266,196,0,-750,-0.22963125,-1107,-0.338935725
38:52.5,54267,240,19,-566,-0.17329505,-1134,-0.34720245
38:52.5,54268,196,0,-1649,-0.504882575,-1137,-0.348120975
38:52.5,54269,240,18,-2089,-0.639599575,-1128,-0.3453654
38:52.5,54270,195,0,-717,-0.219527475,-1143,-0.349958025
38:52.5,54271,239,20,-424,-0.1298182,-1170,-0.35822475
38:52.5,54272,195,0,-1558,-0.47702065,-1173,-0.359143275
38:52.5,54273,238,21,-2193,-0.671441775,-1166,-0.35700005
38:52.5,54274,195,0,-743,-0.227488025,-1184,-0.3625112
38:52.5,54275,242,22,-413,-0.126450275,-1216,-0.3723088
38:52.5,54276,195,0,-1586,-0.48559355,-1226,-0.37537055
38:52.5,54277,240,20,-2030,-0.62153525,-1223,-0.374452025
38:52.5,54278,194,0,-709,-0.217078075,-1246,-0.38149405
38:52.5,54279,239,22,-190,-0.05817325,-1281,-0.392210175
38:52.5,54280,194,0,-1638,-0.50151465,-1288,-0.3943534
38:52.5,54281,238,21,-2027,-0.620616725,-1276,-0.3906793
38:52.5,54282,194,0,-762,-0.23330535,-1285,-0.393434875
38:52.6,54283,238,22,-277,-0.084810475,-1306,-0.39986455
38:52.6,54284,193,0,-1764,-0.5400927,-1303,-0.398946025
38:52.6,54285,239,22,-2264,-0.6931802,-1286,-0.39374105
38:52.6,54286,193,0,-1047,-0.320565225,-1288,-0.3943534
38:52.6,54287,239,23,-592,-0.1812556,-1299,-0.397721325
38:52.6,54288,194,0,-1841,-0.563668175,-1288,-0.3943534
38:52.6,54289,239,22,-2446,-0.74890405,-1261,-0.386086675
38:52.6,54290,192,0,-1133,-0.346896275,-1254,-0.38394345
38:52.6,54291,235,23,-573,-0.175438275,-1261,-0.386086675
