Time, Sample Count, IR Count, Red Count, Raw ECG, Raw ECG (mV), Filtered ECG, Filtered ECG (mV)
2023-10-26 13:33:37.519,17007,233124,196956,5040,1.543122,3229,0.988639075
2023-10-26 13:33:37.519,17008,233135,196946,5578,1.70784415,3171,0.970880925
2023-10-26 13:33:37.549,17009,233145,196964,-9,-0.002755575,3207,0.981903225
2023-10-26 13:33:37.549,17010,233177,196956,-274,-0.08389195,3263,0.999049025
2023-10-26 13:33:37.549,17011,233160,196972,4852,1.4855611,3227,0.988026725
2023-10-26 13:33:37.549,17012,233164,196968,5399,1.653038825,3172,0.9711871
2023-10-26 13:33:37.549,17013,233159,196962,186,0.05694855,3210,0.98282175
2023-10-26 13:33:37.549,17014,233149,196962,-476,-0.1457393,3259,0.997824325
2023-10-26 13:33:37.549,17015,233160,196938,4459,1.365234325,3206,0.98159705
2023-10-26 13:33:37.579,17016,233147,196943,5433,1.663448775,3138,0.96077715
2023-10-26 13:33:37.579,17017,233158,196919,175,0.053580625,3172,0.9711871
2023-10-26 13:33:37.579,17018,233127,196932,-672,-0.2057496,3222,0.98649585
2023-10-26 13:33:37.579,17019,233114,196914,4381,1.341352675,3164,0.9687377
2023-10-26 13:33:37.579,17020,233126,196914,5181,1.586292675,3079,0.942712825
2023-10-26 13:33:37.579,17021,233091,196904,-109,-0.033373075,3087,0.945162225
2023-10-26 13:33:37.579,17022,233132,196906,-741,-0.226875675,3110,0.95220425
2023-10-26 13:33:37.579,17023,233109,196902,4565,1.397688875,3027,0.926791725
2023-10-26 13:33:37.579,17024,233115,196910,5425,1.660999375,2919,0.893724825
2023-10-26 13:33:37.619,17025,233105,196903,-82,-0.02510635,2912,0.8915816
2023-10-26 13:33:37.619,17026,233094,196879,-538,-0.16472215,2932,0.8977051
2023-10-26 13:33:37.619,17027,233068,196860,4557,1.395239475,2851,0.872904925
2023-10-26 13:33:37.619,17028,233075,196870,5555,1.700802125,2741,0.839225675
2023-10-26 13:33:37.619,17029,233072,196856,141,0.043170675,2728,0.8352454
2023-10-26 13:33:37.619,17030,233081,196858,-814,-0.24922645,2745,0.840450375
2023-10-26 13:33:37.619,17031,233079,196856,4552,1.3937086,2668,0.8168749
2023-10-26 13:33:37.649,17032,233064,196845,5808,1.7782644,2561,0.784114175
2023-10-26 13:33:37.649,17033,233069,196854,423,0.129512025,2555,0.782277125
2023-10-26 13:33:37.649,17034,233074,196826,-617,-0.188909975,2584,0.7911562
2023-10-26 13:33:37.649,17035,233066,196817,4416,1.3520688,2517,0.770642475
2023-10-26 13:33:37.649,17036,233040,196828,5485,1.679369875,2418,0.74033115
2023-10-26 13:33:37.679,17037,233055,196820,377,0.115427975,2418,0.74033115
2023-10-26 13:33:37.679,17038,233025,196828,-407,-0.124613225,2450,0.75012875
2023-10-26 13:33:37.679,17039,233015,196815,4600,1.408405,2389,0.731452075
2023-10-26 13:33:37.679,17040,233018,196795,5840,1.788062,2302,0.70481485
2023-10-26 13:33:37.679,17041,233005,196794,371,0.113590925,2312,0.7078766
2023-10-26 13:33:37.679,17042,233017,196774,-475,-0.145433125,2355,0.721042125
2023-10-26 13:33:37.679,17043,233010,196772,4386,1.34288355,2310,0.70726425
2023-10-26 13:33:37.709,17044,232996,196760,5742,1.75805685,2241,0.686138175
2023-10-26 13:33:37.709,17045,232984,196769,443,0.135635525,2272,0.6956296
2023-10-26 13:33:37.709,17046,232974,196723,-701,-0.214628675,2340,0.7164495
2023-10-26 13:33:37.709,17047,232949,196729,4253,1.302162275,2319,0.710019825
2023-10-26 13:33:37.709,17048,232968,196715,5760,1.763568,2268,0.6944049
2023-10-26 13:33:37.709,17049,232938,196723,557,0.170539475,2320,0.710326
2023-10-26 13:33:37.739,17050,232923,196701,-601,-0.184011175,2409,0.737575575
2023-10-26 13:33:37.739,17051,232927,196690,4445,1.360947875,2400,0.73482
2023-10-26 13:33:37.739,17052,232927,196687,5928,1.8150054,2352,0.7201236
2023-10-26 13:33:37.739,17053,232935,196690,421,0.128899675,2398,0.73420765
2023-10-26 13:33:37.739,17054,232942,196678,-1005,-0.307705875,2481,0.759620175
2023-10-26 13:33:37.739,17055,232934,196695,4326,1.32451305,2470,0.75625225
2023-10-26 13:33:37.739,17056,232935,196703,5958,1.82419065,2420,0.7409435
2023-10-26 13:33:37.739,17057,232933,196702,863,0.264229025,2461,0.753496675
2023-10-26 13:33:37.739,17058,232954,196691,-578,-0.17696915,2539,0.777378325
2023-10-26 13:33:37.769,17059,232928,196680,5011,1.534242925,2522,0.77217335
2023-10-26 13:33:37.769,17060,232945,196680,7007,2.145368225,2464,0.7544152
2023-10-26 13:33:37.769,17061,232931,196692,1223,0.374452025,2498,0.76482515
2023-10-26 13:33:37.769,17062,232938,196675,-1482,-0.45375135,2572,0.7874821
2023-10-26 13:33:37.769,17063,232946,196687,2761,0.845349175,2552,0.7813586
2023-10-26 13:33:37.769,17064,232933,196673,4899,1.499951325,2488,0.7617634
2023-10-26 13:33:37.769,17065,232916,196647,-116,-0.0355163,2510,0.76849925
2023-10-26 13:33:37.799,17066,232943,196656,-1714,-0.52478395,2567,0.785951225
2023-10-26 13:33:37.799,17067,232922,196655,3676,1.1254993,2531,0.774928925
2023-10-26 13:33:37.799,17068,232930,196650,6129,1.876546575,2460,0.7531905
2023-10-26 13:33:37.799,17069,232920,196649,936,0.2865798,2488,0.7617634
2023-10-26 13:33:37.799,17070,232940,196646,-895,-0.274026625,2557,0.782889475
2023-10-26 13:33:37.829,17071,232927,196642,3758,1.15060565,2527,0.773704225
2023-10-26 13:33:37.829,17072,232944,196654,5874,1.79847195,2452,0.7507411
2023-10-26 13:33:37.829,17073,232959,196661,845,0.258717875,2472,0.7568646
2023-10-26 13:33:37.829,17074,232944,196665,-990,-0.30311325,2541,0.777990675
2023-10-26 13:33:37.829,17075,232926,196671,3830,1.17265025,2528,0.7740104
2023-10-26 13:33:37.829,17076,232962,196679,5916,1.8113313,2489,0.762069575
2023-10-26 13:33:37.829,17077,232980,196659,743,0.227488025,2565,0.785338875
2023-10-26 13:33:37.829,17078,232948,196687,-1082,-0.33128135,2689,0.823304575
2023-10-26 13:33:37.869,17079,232978,196691,3870,1.18489725,2696,0.8254478
2023-10-26 13:33:37.869,17080,232976,196691,6035,1.847766125,2617,0.801259975
2023-10-26 13:33:37.869,17081,232996,196692,865,0.264841375,2601,0.796361175
2023-10-26 13:33:37.869,17082,232997,196698,-775,-0.237285625,2616,0.8009538
2023-10-26 13:33:37.869,17083,233002,196700,4059,1.242764325,2524,0.7727857
2023-10-26 13:33:37.869,17084,233021,196690,6125,1.875321875,2373,0.726553275
2023-10-26 13:33:37.899,17085,233016,196687,1060,0.3245455,2316,0.7091013
2023-10-26 13:33:37.899,17086,233025,196703,-547,-0.167477725,2320,0.710326
2023-10-26 13:33:37.899,17087,233019,196710,4027,1.232966725,2242,0.68644435
2023-10-26 13:33:37.899,17088,233021,196702,6292,1.9264531,2115,0.647560125
2023-10-26 13:33:37.899,17089,232990,196701,1217,0.372614975,2090,0.63990575
2023-10-26 13:33:37.899,17090,233000,196680,-639,-0.195645825,2150,0.65827625
2023-10-26 13:33:37.899,17091,232974,196694,4048,1.2393964,2154,0.65950095
2023-10-26 13:33:37.899,17092,232989,196685,6402,1.96013235,2120,0.649091
2023-10-26 13:33:37.929,17093,232979,196682,1440,0.440892,2175,0.665930625
2023-10-26 13:33:37.929,17094,232974,196691,-770,-0.23575475,2287,0.700222225
2023-10-26 13:33:37.929,17095,232980,196669,3892,1.1916331,2320,0.710326
2023-10-26 13:33:37.929,17096,232965,196666,6456,1.9766658,2306,0.70603955
2023-10-26 13:33:37.929,17097,232956,196650,1741,0.533050675,2375,0.727165625
2023-10-26 13:33:37.929,17098,232962,196655,-694,-0.21248545,2486,0.76115105
2023-10-26 13:33:37.929,17099,232973,196667,3951,1.209697425,2493,0.763294275
2023-10-26 13:33:37.959,17100,232997,196662,6712,2.0550466,2424,0.7421682
2023-10-26 13:33:37.959,17101,232952,196649,1935,0.592448625,2423,0.741862025
2023-10-26 13:33:37.959,17102,232973,196669,-697,-0.213403975,2475,0.757783125
2023-10-26 13:33:37.959,17103,232967,196655,3832,1.1732626,2464,0.7544152
2023-10-26 13:33:37.959,17104,233004,196672,6494,1.98830045,2426,0.74278055
2023-10-26 13:33:37.989,17105,232994,196675,1722,0.52723335,2493,0.763294275
2023-10-26 13:33:37.989,17106,232999,196670,-662,-0.20268785,2620,0.8021785
2023-10-26 13:33:37.989,17107,233002,196661,4079,1.248887825,2653,0.812282275
2023-10-26 13:33:37.989,17108,233013,196681,6520,1.996261,2614,0.80034145
2023-10-26 13:33:38.019,17109,233016,196679,1589,0.486512075,2647,0.810445225
2023-10-26 13:33:38.019,17110,233011,196683,-829,-0.253819075,2730,0.83585775
2023-10-26 13:33:38.019,17111,233018,196690,3787,1.159484725,2728,0.8352454
2023-10-26 13:33:38.019,17112,233005,196675,6385,1.954927375,2674,0.81871195
2023-10-26 13:33:38.019,17113,232995,196679,1814,0.55540145,2711,0.830040425
2023-10-26 13:33:38.019,17114,232986,196664,-664,-0.2033002,2808,0.8597394
2023-10-26 13:33:38.049,17115,232993,196650,3619,1.108047325,2815,0.861882625
2023-10-26 13:33:38.049,17116,232940,196641,6243,1.911450525,2756,0.8438183
2023-10-26 13:33:38.049,17117,232931,196617,1656,0.5070258,2780,0.8511665
2023-10-26 13:33:38.049,17118,232882,196611,-1063,-0.325464025,2868,0.8781099
2023-10-26 13:33:38.049,17119,232889,196595,3432,1.0507926,2873,0.879640775
2023-10-26 13:33:38.049,17120,232862,196573,6332,1.9387001,2815,0.861882625
2023-10-26 13:33:38.079,17121,232848,196568,1671,0.511618425,2837,0.868618475
2023-10-26 13:33:38.079,17122,232850,196576,-1096,-0.3355678,2922,0.89464335
2023-10-26 13:33:38.079,17123,232814,196566,3265,0.999661375,2928,0.8964804
2023-10-26 13:33:38.079,17124,232820,196572,6645,2.034532875,2869,0.878416075
2023-10-26 13:33:38.119,17125,232823,196566,2289,0.700834575,2884,0.8830087
2023-10-26 13:33:38.119,17126,232819,196565,-920,-0.281681,2954,0.90444095
2023-10-26 13:33:38.119,17127,232825,196554,3360,1.028748,2940,0.9001545
2023-10-26 13:33:38.119,17128,232835,196558,6633,2.030858775,2857,0.874741975
2023-10-26 13:33:38.119,17129,232824,196556,2187,0.669604725,2847,0.871680225
2023-10-26 13:33:38.119,17130,232835,196558,-902,-0.27616985,2902,0.88851985
2023-10-26 13:33:38.149,17131,232844,196558,3457,1.058446975,2884,0.8830087
2023-10-26 13:33:38.149,17132,232857,196571,6597,2.019836475,2802,0.85790235
2023-10-26 13:33:38.149,17133,232858,196570,1945,0.595510375,2795,0.855759125
2023-10-26 13:33:38.149,17134,232868,196575,-812,-0.2486141,2849,0.872292575
2023-10-26 13:33:38.149,17135,232858,196578,3810,1.16652675,2820,0.8634135
2023-10-26 13:33:38.149,17136,232871,196583,6732,2.0611701,2725,0.834326875
2023-10-26 13:33:38.179,17137,232852,196576,2107,0.645110725,2708,0.8291219
2023-10-26 13:33:38.179,17138,232877,196584,-751,-0.229937425,2758,0.84443065
2023-10-26 13:33:38.179,17139,232858,196578,3615,1.106822625,2728,0.8352454
2023-10-26 13:33:38.179,17140,232869,196581,7063,2.162514025,2632,0.8058526
2023-10-26 13:33:38.179,17141,232861,196564,2591,0.793299425,2621,0.802484675
2023-10-26 13:33:38.179,17142,232837,196568,-515,-0.157680125,2690,0.82361075
2023-10-26 13:33:38.179,17143,232856,196554,3545,1.085390375,2691,0.823916925
2023-10-26 13:33:38.209,17144,232858,196560,6988,2.1395509,2627,0.804321725
2023-10-26 13:33:38.209,17145,232838,196573,2695,0.825141625,2642,0.80891435
2023-10-26 13:33:38.209,17146,232864,196572,-944,-0.2890292,2731,0.836163925
2023-10-26 13:33:38.209,17147,232851,196546,3525,1.079266875,2749,0.841675075
2023-10-26 13:33:38.209,17148,232869,196575,7342,2.24793685,2698,0.82606015
2023-10-26 13:33:38.209,17149,232846,196560,2997,0.917606475,2723,0.833714525
2023-10-26 13:33:38.209,17150,232869,196552,-742,-0.22718185,2820,0.8634135
2023-10-26 13:33:38.245,17151,232859,196568,3460,1.0593655,2846,0.87137405
2023-10-26 13:33:38.245,17152,232851,196565,6977,2.136182975,2798,0.85667765
2023-10-26 13:33:38.245,17153,232850,196557,2641,0.808608175,2812,0.8609641
2023-10-26 13:33:38.245,17154,232869,196562,-717,-0.219527475,2891,0.885151925
2023-10-26 13:33:38.269,17155,232852,196546,3441,1.053548175,2900,0.8879075
2023-10-26 13:33:38.269,17156,232839,196577,6799,2.081683825,2842,0.87014935
2023-10-26 13:33:38.269,17157,232848,196565,2576,0.7887068,2861,0.875966675
2023-10-26 13:33:38.269,17158,232873,196559,-891,-0.272801925,2959,0.905971825
2023-10-26 13:33:38.269,17159,232861,196554,3193,0.977616775,2989,0.915157075
2023-10-26 13:33:38.269,17160,232851,196575,6704,2.0525972,2945,0.901685375
2023-10-26 13:33:38.269,17161,232877,196567,2420,0.7409435,2975,0.910870625
2023-10-26 13:33:38.297,17162,232884,196586,-816,-0.2498388,3079,0.942712825
2023-10-26 13:33:38.297,17163,232889,196592,3420,1.0471185,3102,0.94975485
2023-10-26 13:33:38.297,17164,232883,196576,6544,2.0036092,3048,0.9332214
2023-10-26 13:33:38.297,17165,232880,196572,2376,0.7274718,3072,0.9405696
2023-10-26 13:33:38.297,17166,232877,196585,-1047,-0.320565225,3176,0.9724118
2023-10-26 13:33:38.297,17167,232882,196562,3325,1.018031875,3201,0.980066175
2023-10-26 13:33:38.297,17168,232892,196580,7086,2.16955605,3136,0.9601648
2023-10-26 13:33:38.333,17169,232879,196582,3069,0.939651075,3133,0.959246275
2023-10-26 13:33:38.333,17170,232882,196565,-619,-0.189522325,3205,0.981290875
2023-10-26 13:33:38.333,17171,232874,196570,3083,0.943937525,3211,0.983127925
2023-10-26 13:33:38.333,17172,232871,196581,7250,2.21976875,3138,0.96077715
2023-10-26 13:33:38.333,17173,232869,196559,3396,1.0397703,3125,0.956796875
2023-10-26 13:33:38.363,17174,232893,196546,-488,-0.1494134,3186,0.97547355
2023-10-26 13:33:38.363,17175,232861,196556,3180,0.9736365,3175,0.972105625
2023-10-26 13:33:38.363,17176,232852,196531,7236,2.2154823,3075,0.941488125
2023-10-26 13:33:38.363,17177,232866,196534,3189,0.976392075,3035,0.929241125
2023-10-26 13:33:38.363,17178,232867,196532,-726,-0.22228305,3076,0.9417943
2023-10-26 13:33:38.363,17179,232826,196522,3182,0.97424885,3060,0.9368955
2023-10-26 13:33:38.363,17180,232817,196513,7315,2.239670125,2970,0.90933975
2023-10-26 13:33:38.399,17181,232828,196501,3422,1.04773085,2940,0.9001545
2023-10-26 13:33:38.399,17182,232823,196494,-668,-0.2045249,2981,0.912707675
2023-10-26 13:33:38.399,17183,232790,196506,3220,0.9858835,2957,0.905359475
2023-10-26 13:33:38.399,17184,232805,196494,7298,2.23446515,2865,0.877191375
2023-10-26 13:33:38.399,17185,232788,196490,3508,1.0740619,2856,0.8744358
2023-10-26 13:33:38.399,17186,232805,196491,-470,-0.14390225,2942,0.90076685
2023-10-26 13:33:38.430,17187,232797,196477,3026,0.92648555,2971,0.909645925
2023-10-26 13:33:38.430,17188,232789,196479,7057,2.160676975,2920,0.894031
2023-10-26 13:33:38.430,17189,232781,196484,3223,0.986802025,2940,0.9001545
2023-10-26 13:33:38.430,17190,232786,196466,-880,-0.269434,3050,0.93383375
2023-10-26 13:33:38.430,17191,232772,196471,3052,0.9344461,3098,0.94853015
2023-10-26 13:33:38.430,17192,232785,196461,7289,2.231709575,3066,0.93873255
2023-10-26 13:33:38.430,17193,232780,196468,3504,1.0728372,3102,0.94975485
2023-10-26 13:33:38.430,17194,232809,196475,-802,-0.24555235,3221,0.986189675
2023-10-26 13:33:38.465,17195,232785,196451,2602,0.79666735,3266,0.99996755
2023-10-26 13:33:38.465,17196,232807,196464,7071,2.164963425,3214,0.98404645
2023-10-26 13:33:38.465,17197,232787,196468,3744,1.1463192,3218,0.98527115
2023-10-26 13:33:38.465,17198,232800,196456,-671,-0.205443425,3307,1.012520725
2023-10-26 13:33:38.465,17199,232761,196463,2596,0.7948303,3336,1.0213998
2023-10-26 13:33:38.465,17200,232787,196466,6956,2.1297533,3272,1.0018046
2023-10-26 13:33:38.465,17201,232789,196444,3485,1.067019875,3260,0.9981305
2023-10-26 13:33:38.496,17202,232761,196439,-895,-0.274026625,3332,1.0201751
2023-10-26 13:33:38.496,17203,232741,196428,2464,0.7544152,3348,1.0250739
2023-10-26 13:33:38.496,17204,232750,196438,6959,2.130671825,3276,1.0030293
2023-10-26 13:33:38.496,17205,232754,196430,3768,1.1536674,3261,0.998436675
2023-10-26 13:33:38.496,17206,232742,196418,-846,-0.25902405,3332,1.0201751
2023-10-26 13:33:38.520,17207,232749,196424,2646,0.81013905,3342,1.02323685
2023-10-26 13:33:38.520,17208,232739,196422,7126,2.18180305,3261,0.998436675
2023-10-26 13:33:38.520,17209,232735,196418,3818,1.16897615,3235,0.990476125
2023-10-26 13:33:38.520,17210,232762,196420,-580,-0.1775815,3299,1.010071325
2023-10-26 13:33:38.520,17211,232745,196428,2623,0.803097025,3303,1.011296025
2023-10-26 13:33:38.520,17212,232750,196431,7051,2.158839925,3210,0.98282175
2023-10-26 13:33:38.520,17213,232760,196410,3962,1.21306535,3172,0.9711871
2023-10-26 13:33:38.551,17214,232755,196430,-139,-0.042558325,3230,0.98894525
2023-10-26 13:33:38.551,17215,232751,196423,3220,0.9858835,3240,0.992007
2023-10-26 13:33:38.551,17216,232740,196399,8015,2.453992625,3158,0.96690065
2023-10-26 13:33:38.551,17217,232720,196400,5142,1.57435185,3129,0.958021575
2023-10-26 13:33:38.551,17218,232716,196398,93,0.028474275,3193,0.977616775
2023-10-26 13:33:38.551,17219,232722,196378,1715,0.525090125,3202,0.98037235
2023-10-26 13:33:38.586,17220,232698,196369,5727,1.753464225,3114,0.95342895
2023-10-26 13:33:38.586,17221,232683,196368,2707,0.828815725,3079,0.942712825
2023-10-26 13:33:38.586,17222,232692,196363,-1421,-0.435074675,3144,0.9626142
2023-10-26 13:33:38.586,17223,232684,196343,2151,0.658582425,3165,0.969043875
2023-10-26 13:33:38.586,17224,232666,196345,6733,2.061476275,3089,0.945774575
2023-10-26 13:33:38.586,17225,232663,196351,3942,1.20694185,3059,0.936589325
2023-10-26 13:33:38.586,17226,232662,196328,-600,-0.183705,3125,0.956796875
2023-10-26 13:33:38.586,17227,232667,196343,2540,0.7776845,3152,0.9650636
2023-10-26 13:33:38.586,17228,232676,196340,7160,2.192213,3095,0.947611625
2023-10-26 13:33:38.616,17229,232665,196345,4324,1.3239007,3089,0.945774575
2023-10-26 13:33:38.616,17230,232667,196340,-336,-0.1028748,3184,0.9748612
2023-10-26 13:33:38.616,17231,232635,196339,2500,0.7654375,3243,0.992925525
2023-10-26 13:33:38.616,17232,232674,196348,7171,2.195580925,3217,0.984964975
2023-10-26 13:33:38.616,17233,232668,196338,4494,1.37595045,3251,0.995374925
2023-10-26 13:33:38.616,17234,232656,196338,-267,-0.081748725,3398,1.04038265
2023-10-26 13:33:38.616,17235,232663,196311,2569,0.786563575,3504,1.0728372
2023-10-26 13:33:38.653,17236,232663,196328,7265,2.224361375,3485,1.067019875
2023-10-26 13:33:38.653,17237,232630,196302,4567,1.398301225,3466,1.06120255
2023-10-26 13:33:38.653,17238,232619,196306,-216,-0.0661338,3502,1.07222485
2023-10-26 13:33:38.653,17239,232603,196279,2468,0.7556399,3472,1.0630396
2023-10-26 13:33:38.653,17240,232594,196280,7246,2.21854405,3334,1.02078745
2023-10-26 13:33:38.673,17241,232580,196272,4587,1.404424725,3228,0.9883329
2023-10-26 13:33:38.673,17242,232566,196253,-60,-0.0183705,3209,0.982515575
2023-10-26 13:33:38.673,17243,232582,196255,2451,0.750434925,3150,0.96445125
2023-10-26 13:33:38.673,17244,232588,196261,7205,2.205990875,3004,0.9197497
2023-10-26 13:33:38.703,17245,232584,196235,4741,1.451575675,2914,0.89219395
2023-10-26 13:33:38.703,17246,232583,196269,-405,-0.124000875,2945,0.901685375
2023-10-26 13:33:38.703,17247,232583,196263,2351,0.719817425,2975,0.910870625
2023-10-26 13:33:38.703,17248,232578,196257,7284,2.2301787,2943,0.901073025
2023-10-26 13:33:38.703,17249,232581,196246,4850,1.48494875,2971,0.909645925
2023-10-26 13:33:38.703,17250,232586,196265,-201,-0.061541175,3105,0.950673375
2023-10-26 13:33:38.743,17251,232588,196256,2285,0.699609875,3206,0.98159705
2023-10-26 13:33:38.743,17252,232586,196244,7259,2.222524325,3221,0.986189675
2023-10-26 13:33:38.743,17253,232566,196237,4782,1.46412885,3286,1.00609105
2023-10-26 13:33:38.743,17254,232572,196232,223,0.068277025,3447,1.055385225
2023-10-26 13:33:38.743,17255,232553,196214,2466,0.75502755,3549,1.086615075
2023-10-26 13:33:38.743,17256,232539,196219,7251,2.220074925,3517,1.076817475
